country,date
Brazil,1932-01-01T05:00:00+0000
Brazil,1932-01-01T05:00:00+0000
France,1932-01-01T05:00:00+0000
India,1932-01-01T05:00:00+0000
Canada,1932-01-01T05:00:00+0000
Canada,1932-01-01T05:00:00+0000
Vatican City,1932-01-01T05:00:00+0000
Italy,1932-01-01T05:00:00+0000
Australia,1932-01-01T05:00:00+0000
France,1932-01-01T05:00:00+0000
Germany,1932-01-01T05:00:00+0000
Germany,1932-01-01T05:00:00+0000
Greece,1932-01-01T05:00:00+0000
Austria,1932-01-01T05:00:00+0000
Finland,1932-01-01T05:00:00+0000
Germany,1932-01-01T05:00:00+0000
Canada,1932-01-01T05:00:00+0000
Italy,1932-01-01T05:00:00+0000
Austria,1932-01-01T05:00:00+0000
Austria,1932-01-01T05:00:00+0000
Germany,1932-01-01T05:00:00+0000
Spain,1932-01-01T05:00:00+0000
Germany,1932-01-01T05:00:00+0000
Germany,1932-01-01T05:00:00+0000
China,1932-01-01T05:00:00+0000
Canada,1932-01-01T05:00:00+0000
Canada,1932-01-01T05:00:00+0000
India,1932-01-01T05:00:00+0000
Netherlands,1932-01-01T05:00:00+0000
Germany,1932-01-01T05:00:00+0000
Finland,1932-01-01T05:00:00+0000
Spain,1932-01-01T05:00:00+0000
China,1932-01-01T05:00:00+0000
China,1932-01-01T05:00:00+0000
Brazil,1932-01-01T05:00:00+0000
Netherlands,1932-01-01T05:00:00+0000
Spain,1932-01-01T05:00:00+0000
France,1932-01-01T05:00:00+0000
Japan,1932-01-01T05:00:00+0000
Nicaragua,1932-01-01T05:00:00+0000
Australia,1932-01-02T05:00:00+0000
Australia,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
Russia,1932-01-02T05:00:00+0000
Canada,1932-01-02T05:00:00+0000
Finland,1932-01-02T05:00:00+0000
Canada,1932-01-02T05:00:00+0000
Cuba,1932-01-02T05:00:00+0000
Spain,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
France,1932-01-02T05:00:00+0000
Lebanon,1932-01-02T05:00:00+0000
Uruguay,1932-01-02T05:00:00+0000
Germany,1932-01-02T05:00:00+0000
Hungary,1932-01-02T05:00:00+0000
Cuba,1932-01-02T05:00:00+0000
Germany,1932-01-02T05:00:00+0000
Canada,1932-01-02T05:00:00+0000
Peru,1932-01-02T05:00:00+0000
Canada,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
Panama,1932-01-02T05:00:00+0000
India,1932-01-02T05:00:00+0000
Mexico,1932-01-02T05:00:00+0000
Mexico,1932-01-02T05:00:00+0000
Greece,1932-01-02T05:00:00+0000
Greece,1932-01-02T05:00:00+0000
Brazil,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
Canada,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
Japan,1932-01-02T05:00:00+0000
Peru,1932-01-02T05:00:00+0000
China,1932-01-02T05:00:00+0000
France,1932-01-02T05:00:00+0000
Spain,1932-01-03T05:00:00+0000
Russia,1932-01-03T05:00:00+0000
Spain,1932-01-03T05:00:00+0000
Germany,1932-01-03T05:00:00+0000
India,1932-01-03T05:00:00+0000
China,1932-01-03T05:00:00+0000
China,1932-01-03T05:00:00+0000
Russia,1932-01-03T05:00:00+0000
China,1932-01-03T05:00:00+0000
Japan,1932-01-03T05:00:00+0000
Portugal,1932-01-03T05:00:00+0000
Italy,1932-01-03T05:00:00+0000
India,1932-01-03T05:00:00+0000
Canada,1932-01-03T05:00:00+0000
Canada,1932-01-03T05:00:00+0000
Canada,1932-01-03T05:00:00+0000
China,1932-01-03T05:00:00+0000
Australia,1932-01-03T05:00:00+0000
Mexico,1932-01-03T05:00:00+0000
China,1932-01-03T05:00:00+0000
Mexico,1932-01-03T05:00:00+0000
Costa Rica,1932-01-03T05:00:00+0000
Honduras,1932-01-03T05:00:00+0000
