country,date
Germany,1887-01-02T05:00:00+0000
France,1887-01-02T05:00:00+0000
Georgia,1887-01-03T05:00:00+0000
Russia,1887-01-03T05:00:00+0000
Germany,1887-01-03T05:00:00+0000
Russia,1887-01-04T05:00:00+0000
Russia,1887-01-04T05:00:00+0000
Russia,1887-01-04T05:00:00+0000
Germany,1887-01-04T05:00:00+0000
Russia,1887-01-04T05:00:00+0000
Canada,1887-01-04T05:00:00+0000
Bulgaria,1887-01-05T05:00:00+0000
Ireland,1887-01-05T05:00:00+0000
Bulgaria,1887-01-05T05:00:00+0000
Georgia,1887-01-05T05:00:00+0000
Italy,1887-01-05T05:00:00+0000
Ireland,1887-01-06T05:00:00+0000
Germany,1887-01-06T05:00:00+0000
Germany,1887-01-06T05:00:00+0000
Russia,1887-01-06T05:00:00+0000
Turkey,1887-01-06T05:00:00+0000
Bulgaria,1887-01-06T05:00:00+0000
France,1887-01-07T05:00:00+0000
Canada,1887-01-07T05:00:00+0000
Ireland,1887-01-08T05:00:00+0000
Montenegro,1887-01-08T05:00:00+0000
Russia,1887-01-08T05:00:00+0000
France,1887-01-08T05:00:00+0000
Canada,1887-01-08T05:00:00+0000
Georgia,1887-01-08T05:00:00+0000
Denmark,1887-01-09T05:00:00+0000
Germany,1887-01-09T05:00:00+0000
Ireland,1887-01-09T05:00:00+0000
Bulgaria,1887-01-09T05:00:00+0000
Russia,1887-01-09T05:00:00+0000
Russia,1887-01-09T05:00:00+0000
Denmark,1887-01-10T05:00:00+0000
Bulgaria,1887-01-10T05:00:00+0000
Ireland,1887-01-11T05:00:00+0000
Georgia,1887-01-12T05:00:00+0000
Germany,1887-01-12T05:00:00+0000
Germany,1887-01-12T05:00:00+0000
Canada,1887-01-14T05:00:00+0000
Germany,1887-01-14T05:00:00+0000
Germany,1887-01-14T05:00:00+0000
Bulgaria,1887-01-14T05:00:00+0000
Germany,1887-01-14T05:00:00+0000
Bulgaria,1887-01-14T05:00:00+0000
Germany,1887-01-15T05:00:00+0000
Germany,1887-01-15T05:00:00+0000
Ireland,1887-01-15T05:00:00+0000
Germany,1887-01-16T05:00:00+0000
Bulgaria,1887-01-16T05:00:00+0000
Mexico,1887-01-16T05:00:00+0000
Germany,1887-01-16T05:00:00+0000
Spain,1887-01-17T05:00:00+0000
Germany,1887-01-18T05:00:00+0000
Germany,1887-01-18T05:00:00+0000
Germany,1887-01-19T05:00:00+0000
Ireland,1887-01-19T05:00:00+0000
Ireland,1887-01-19T05:00:00+0000
Germany,1887-01-20T05:00:00+0000
France,1887-01-20T05:00:00+0000
France,1887-01-21T05:00:00+0000
Canada,1887-01-21T05:00:00+0000
Ireland,1887-01-21T05:00:00+0000
Germany,1887-01-22T05:00:00+0000
Canada,1887-01-22T05:00:00+0000
Ireland,1887-01-22T05:00:00+0000
Ireland,1887-01-22T05:00:00+0000
Germany,1887-01-23T05:00:00+0000
France,1887-01-23T05:00:00+0000
Russia,1887-01-23T05:00:00+0000
Bulgaria,1887-01-23T05:00:00+0000
France,1887-01-23T05:00:00+0000
France,1887-01-24T05:00:00+0000
Germany,1887-01-24T05:00:00+0000
France,1887-01-24T05:00:00+0000
Georgia,1887-01-24T05:00:00+0000
Ireland,1887-01-24T05:00:00+0000
France,1887-01-24T05:00:00+0000
Ireland,1887-01-24T05:00:00+0000
Ireland,1887-01-25T05:00:00+0000
France,1887-01-25T05:00:00+0000
Germany,1887-01-25T05:00:00+0000
France,1887-01-25T05:00:00+0000
Ireland,1887-01-25T05:00:00+0000
Spain,1887-01-25T05:00:00+0000
Germany,1887-01-25T05:00:00+0000
Ireland,1887-01-26T05:00:00+0000
Greece,1887-01-26T05:00:00+0000
Ireland,1887-01-26T05:00:00+0000
Bulgaria,1887-01-29T05:00:00+0000
Denmark,1887-01-29T05:00:00+0000
Germany,1887-01-29T05:00:00+0000
France,1887-01-30T05:00:00+0000
France,1887-01-30T05:00:00+0000
Germany,1887-01-30T05:00:00+0000
